,account_name,datetime,transaction_id,provider_name,client_name,currency,credit,debit,commission,description
155,Best Company_EUR,2023-03-28 02:41:00,156_Best Company_EUR,Gold Fix,Proxima LTD,EUR,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
156,Best Company_EUR,2023-03-28 02:43:00,157_Best Company_EUR,Gold Fix,Proxima LTD,EUR,0.0,4800.0,67.2,"INVOICE: deposit, Proxima LTD to EUR"
157,Best Company_EUR,2023-03-29 14:12:00,158_Best Company_EUR,Gold Fix,Mega Trade,EUR,4800.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
158,Best Company_EUR,2023-03-29 14:14:00,159_Best Company_EUR,Gold Fix,Mega Trade,EUR,0.0,4800.0,67.2,"INVOICE: deposit, Mega Trade to EUR"
159,Best Company_EUR,2023-03-29 20:12:00,160_Best Company_EUR,Gold Fix,Super Trader,EUR,6400.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
160,Best Company_EUR,2023-03-29 20:14:00,161_Best Company_EUR,Gold Fix,Super Trader,EUR,0.0,6400.0,89.60000000000001,"INVOICE: deposit, Super Trader to EUR"
161,Best Company_EUR,2023-03-30 04:51:00,162_Best Company_EUR,Gold Fix,Proxima LTD,EUR,3600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
162,Best Company_EUR,2023-03-30 04:53:00,163_Best Company_EUR,Gold Fix,Proxima LTD,EUR,0.0,3600.0,50.4,"INVOICE: deposit, Proxima LTD to EUR"
163,Best Company_USD,2023-01-02 00:00:00,1_Best Company_USD,Gold Fix,,USD,0.0,110.0,0.0,Monthly withdrawl according conditions. Period 2022-12
164,Best Company_USD,2023-01-02 02:11:00,2_Best Company_USD,Gold Fix,Mega Trade,USD,6300.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
165,Best Company_USD,2023-01-02 02:13:00,3_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,6300.0,100.8,"INVOICE: deposit, Mega Trade to USD"
166,Best Company_USD,2023-01-05 03:59:00,4_Best Company_USD,Gold Fix,Mega Trade,USD,5400.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
167,Best Company_USD,2023-01-05 04:01:00,5_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,5400.0,86.4,"INVOICE: deposit, Mega Trade to USD"
168,Best Company_USD,2023-01-05 03:56:00,6_Best Company_USD,Gold Fix,Super Trader,USD,6300.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
169,Best Company_USD,2023-01-05 03:58:00,7_Best Company_USD,Gold Fix,Super Trader,USD,0.0,6300.0,100.8,"INVOICE: deposit, Super Trader to USD"
170,Best Company_USD,2023-01-07 07:05:00,8_Best Company_USD,Gold Fix,Super Trader,USD,4800.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
171,Best Company_USD,2023-01-07 07:07:00,9_Best Company_USD,Gold Fix,Super Trader,USD,0.0,4800.0,76.8,"INVOICE: deposit, Super Trader to USD"
172,Best Company_USD,2023-01-07 17:08:00,10_Best Company_USD,Gold Fix,Mega Trade,USD,5600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
173,Best Company_USD,2023-01-07 17:10:00,11_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,5600.0,89.60000000000001,"INVOICE: deposit, Mega Trade to USD"
174,Best Company_USD,2023-01-09 04:56:00,12_Best Company_USD,Gold Fix,Proxima LTD,USD,4200.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
175,Best Company_USD,2023-01-09 04:58:00,13_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,4200.0,67.2,"INVOICE: deposit, Proxima LTD to USD"
176,Best Company_USD,2023-01-12 06:05:00,14_Best Company_USD,Gold Fix,Super Trader,USD,7200.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
177,Best Company_USD,2023-01-12 06:07:00,15_Best Company_USD,Gold Fix,Super Trader,USD,0.0,7200.0,115.2,"INVOICE: deposit, Super Trader to USD"
178,Best Company_USD,2023-01-12 09:04:00,16_Best Company_USD,Gold Fix,Mega Trade,USD,3600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
179,Best Company_USD,2023-01-12 09:06:00,17_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,3600.0,57.6,"INVOICE: deposit, Mega Trade to USD"
180,Best Company_USD,2023-01-13 09:44:00,18_Best Company_USD,Gold Fix,Proxima LTD,USD,4900.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
181,Best Company_USD,2023-01-13 09:46:00,19_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,4900.0,78.4,"INVOICE: deposit, Proxima LTD to USD"
182,Best Company_USD,2023-01-13 20:50:00,20_Best Company_USD,Gold Fix,Mega Trade,USD,7000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
183,Best Company_USD,2023-01-13 20:52:00,21_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,7000.0,112.0,"INVOICE: deposit, Mega Trade to USD"
184,Best Company_USD,2023-01-14 16:33:00,22_Best Company_USD,Gold Fix,Super Trader,USD,3600.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
185,Best Company_USD,2023-01-14 16:35:00,23_Best Company_USD,Gold Fix,Super Trader,USD,0.0,3600.0,57.6,"INVOICE: deposit, Super Trader to USD"
186,Best Company_USD,2023-01-15 06:06:00,24_Best Company_USD,Gold Fix,Proxima LTD,USD,3500.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
187,Best Company_USD,2023-01-15 06:08:00,25_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,3500.0,56.0,"INVOICE: deposit, Proxima LTD to USD"
188,Best Company_USD,2023-01-19 12:34:00,26_Best Company_USD,Gold Fix,Super Trader,USD,5600.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
189,Best Company_USD,2023-01-19 12:36:00,27_Best Company_USD,Gold Fix,Super Trader,USD,0.0,5600.0,89.60000000000001,"INVOICE: deposit, Super Trader to USD"
190,Best Company_USD,2023-01-19 17:51:00,28_Best Company_USD,Gold Fix,Mega Trade,USD,7200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
191,Best Company_USD,2023-01-19 17:53:00,29_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,7200.0,115.2,"INVOICE: deposit, Mega Trade to USD"
192,Best Company_USD,2023-01-21 23:49:00,30_Best Company_USD,Gold Fix,Super Trader,USD,7000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
193,Best Company_USD,2023-01-21 23:51:00,31_Best Company_USD,Gold Fix,Super Trader,USD,0.0,7000.0,112.0,"INVOICE: deposit, Super Trader to USD"
194,Best Company_USD,2023-01-22 07:12:00,32_Best Company_USD,Gold Fix,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
195,Best Company_USD,2023-01-22 07:14:00,33_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,5600.0,89.60000000000001,"INVOICE: deposit, Proxima LTD to USD"
196,Best Company_USD,2023-01-22 19:34:00,34_Best Company_USD,Gold Fix,Mega Trade,USD,3600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
197,Best Company_USD,2023-01-22 19:36:00,35_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,3600.0,57.6,"INVOICE: deposit, Mega Trade to USD"
198,Best Company_USD,2023-01-23 15:48:00,36_Best Company_USD,Gold Fix,Super Trader,USD,6300.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
199,Best Company_USD,2023-01-23 15:50:00,37_Best Company_USD,Gold Fix,Super Trader,USD,0.0,6300.0,100.8,"INVOICE: deposit, Super Trader to USD"
200,Best Company_USD,2023-01-25 11:53:00,38_Best Company_USD,Gold Fix,Proxima LTD,USD,6300.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
201,Best Company_USD,2023-01-25 11:55:00,39_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,6300.0,100.8,"INVOICE: deposit, Proxima LTD to USD"
202,Best Company_USD,2023-01-27 11:20:00,40_Best Company_USD,Gold Fix,Super Trader,USD,5400.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
203,Best Company_USD,2023-01-27 11:22:00,41_Best Company_USD,Gold Fix,Super Trader,USD,0.0,5400.0,86.4,"INVOICE: deposit, Super Trader to USD"
204,Best Company_USD,2023-01-28 04:22:00,42_Best Company_USD,Gold Fix,Mega Trade,USD,4800.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
205,Best Company_USD,2023-01-28 04:24:00,43_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,4800.0,76.8,"INVOICE: deposit, Mega Trade to USD"
206,Best Company_USD,2023-01-28 04:24:00,44_Best Company_USD,Gold Fix,Proxima LTD,USD,5400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
207,Best Company_USD,2023-01-28 04:26:00,45_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,5400.0,86.4,"INVOICE: deposit, Proxima LTD to USD"
208,Best Company_USD,2023-01-28 18:28:00,46_Best Company_USD,Gold Fix,Super Trader,USD,6000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
209,Best Company_USD,2023-01-28 18:30:00,47_Best Company_USD,Gold Fix,Super Trader,USD,0.0,6000.0,96.0,"INVOICE: deposit, Super Trader to USD"
210,Best Company_USD,2023-01-30 13:03:00,48_Best Company_USD,Gold Fix,Mega Trade,USD,5600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
211,Best Company_USD,2023-01-30 13:05:00,49_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,5600.0,89.60000000000001,"INVOICE: deposit, Mega Trade to USD"
212,Best Company_USD,2023-01-31 03:11:00,50_Best Company_USD,Gold Fix,Super Trader,USD,4000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
213,Best Company_USD,2023-01-31 03:13:00,51_Best Company_USD,Gold Fix,Super Trader,USD,0.0,4000.0,64.0,"INVOICE: deposit, Super Trader to USD"
214,Best Company_USD,2023-01-31 12:56:00,52_Best Company_USD,Gold Fix,Proxima LTD,USD,4900.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
215,Best Company_USD,2023-01-31 12:58:00,53_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,4900.0,78.4,"INVOICE: deposit, Proxima LTD to USD"
216,Best Company_USD,2023-02-01 05:25:00,54_Best Company_USD,Gold Fix,Mega Trade,USD,3500.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
217,Best Company_USD,2023-02-01 05:27:00,55_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,3500.0,56.0,"INVOICE: deposit, Mega Trade to USD"
218,Best Company_USD,2023-02-02 06:05:00,56_Best Company_USD,Gold Fix,Mega Trade,USD,6400.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
219,Best Company_USD,2023-02-02 06:07:00,57_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,6400.0,102.4,"INVOICE: deposit, Mega Trade to USD"
220,Best Company_USD,2023-02-03 02:36:00,58_Best Company_USD,Gold Fix,Proxima LTD,USD,3500.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
221,Best Company_USD,2023-02-03 02:38:00,59_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,3500.0,56.0,"INVOICE: deposit, Proxima LTD to USD"
222,Best Company_USD,2023-02-03 14:31:00,60_Best Company_USD,Gold Fix,Super Trader,USD,4900.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
223,Best Company_USD,2023-02-03 14:33:00,61_Best Company_USD,Gold Fix,Super Trader,USD,0.0,4900.0,78.4,"INVOICE: deposit, Super Trader to USD"
224,Best Company_USD,2023-02-03 16:34:00,62_Best Company_USD,Gold Fix,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
225,Best Company_USD,2023-02-03 16:36:00,63_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,5600.0,89.60000000000001,"INVOICE: deposit, Proxima LTD to USD"
226,Best Company_USD,2023-02-05 03:15:00,64_Best Company_USD,Gold Fix,Super Trader,USD,4800.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
227,Best Company_USD,2023-02-05 03:17:00,65_Best Company_USD,Gold Fix,Super Trader,USD,0.0,4800.0,76.8,"INVOICE: deposit, Super Trader to USD"
228,Best Company_USD,2023-02-05 13:02:00,66_Best Company_USD,Gold Fix,Proxima LTD,USD,4200.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
229,Best Company_USD,2023-02-05 13:04:00,67_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,4200.0,67.2,"INVOICE: deposit, Proxima LTD to USD"
230,Best Company_USD,2023-02-06 08:58:00,68_Best Company_USD,Gold Fix,Super Trader,USD,8000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
231,Best Company_USD,2023-02-06 09:00:00,69_Best Company_USD,Gold Fix,Super Trader,USD,0.0,8000.0,128.0,"INVOICE: deposit, Super Trader to USD"
232,Best Company_USD,2023-02-06 19:08:00,70_Best Company_USD,Gold Fix,Mega Trade,USD,6300.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
233,Best Company_USD,2023-02-06 19:10:00,71_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,6300.0,100.8,"INVOICE: deposit, Mega Trade to USD"
234,Best Company_USD,2023-02-08 03:35:00,72_Best Company_USD,Gold Fix,Mega Trade,USD,6400.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
235,Best Company_USD,2023-02-08 03:37:00,73_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,6400.0,102.4,"INVOICE: deposit, Mega Trade to USD"
236,Best Company_USD,2023-02-08 16:50:00,74_Best Company_USD,Gold Fix,Super Trader,USD,4800.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
237,Best Company_USD,2023-02-08 16:52:00,75_Best Company_USD,Gold Fix,Super Trader,USD,0.0,4800.0,76.8,"INVOICE: deposit, Super Trader to USD"
238,Best Company_USD,2023-02-11 10:10:00,76_Best Company_USD,Gold Fix,Super Trader,USD,5400.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
239,Best Company_USD,2023-02-11 10:12:00,77_Best Company_USD,Gold Fix,Super Trader,USD,0.0,5400.0,86.4,"INVOICE: deposit, Super Trader to USD"
240,Best Company_USD,2023-02-12 11:22:00,78_Best Company_USD,Gold Fix,Super Trader,USD,6300.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
241,Best Company_USD,2023-02-12 11:24:00,79_Best Company_USD,Gold Fix,Super Trader,USD,0.0,6300.0,100.8,"INVOICE: deposit, Super Trader to USD"
242,Best Company_USD,2023-02-15 23:23:00,80_Best Company_USD,Gold Fix,Super Trader,USD,7000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
243,Best Company_USD,2023-02-15 23:25:00,81_Best Company_USD,Gold Fix,Super Trader,USD,0.0,7000.0,112.0,"INVOICE: deposit, Super Trader to USD"
244,Best Company_USD,2023-02-17 20:45:00,82_Best Company_USD,Gold Fix,Mega Trade,USD,3500.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
245,Best Company_USD,2023-02-17 20:47:00,83_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,3500.0,56.0,"INVOICE: deposit, Mega Trade to USD"
246,Best Company_USD,2023-02-19 11:09:00,84_Best Company_USD,Gold Fix,Mega Trade,USD,4900.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
247,Best Company_USD,2023-02-19 11:11:00,85_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,4900.0,78.4,"INVOICE: deposit, Mega Trade to USD"
248,Best Company_USD,2023-02-20 06:16:00,86_Best Company_USD,Gold Fix,Proxima LTD,USD,7000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
249,Best Company_USD,2023-02-20 06:18:00,87_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,7000.0,112.0,"INVOICE: deposit, Proxima LTD to USD"
250,Best Company_USD,2023-02-20 14:59:00,88_Best Company_USD,Gold Fix,Super Trader,USD,8000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
251,Best Company_USD,2023-02-20 15:01:00,89_Best Company_USD,Gold Fix,Super Trader,USD,0.0,8000.0,128.0,"INVOICE: deposit, Super Trader to USD"
252,Best Company_USD,2023-02-22 12:22:00,90_Best Company_USD,Gold Fix,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
253,Best Company_USD,2023-02-22 12:24:00,91_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,5600.0,89.60000000000001,"INVOICE: deposit, Proxima LTD to USD"
254,Best Company_USD,2023-02-22 18:19:00,92_Best Company_USD,Gold Fix,Mega Trade,USD,7000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
255,Best Company_USD,2023-02-22 18:21:00,93_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,7000.0,112.0,"INVOICE: deposit, Mega Trade to USD"
256,Best Company_USD,2023-02-23 06:55:00,94_Best Company_USD,Gold Fix,Super Trader,USD,4900.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
257,Best Company_USD,2023-02-23 06:57:00,95_Best Company_USD,Gold Fix,Super Trader,USD,0.0,4900.0,78.4,"INVOICE: deposit, Super Trader to USD"
258,Best Company_USD,2023-02-26 01:29:00,96_Best Company_USD,Gold Fix,Proxima LTD,USD,6400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
259,Best Company_USD,2023-02-26 01:31:00,97_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,6400.0,102.4,"INVOICE: deposit, Proxima LTD to USD"
260,Best Company_USD,2023-02-26 11:20:00,98_Best Company_USD,Gold Fix,Super Trader,USD,6000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
261,Best Company_USD,2023-02-26 11:22:00,99_Best Company_USD,Gold Fix,Super Trader,USD,0.0,6000.0,96.0,"INVOICE: deposit, Super Trader to USD"
262,Best Company_USD,2023-03-03 17:33:00,100_Best Company_USD,Gold Fix,Super Trader,USD,3500.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
263,Best Company_USD,2023-03-03 17:35:00,101_Best Company_USD,Gold Fix,Super Trader,USD,0.0,3500.0,56.0,"INVOICE: deposit, Super Trader to USD"
264,Best Company_USD,2023-03-04 16:14:00,102_Best Company_USD,Gold Fix,Super Trader,USD,6300.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
265,Best Company_USD,2023-03-04 16:16:00,103_Best Company_USD,Gold Fix,Super Trader,USD,0.0,6300.0,100.8,"INVOICE: deposit, Super Trader to USD"
266,Best Company_USD,2023-03-06 01:43:00,104_Best Company_USD,Gold Fix,Proxima LTD,USD,4900.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
267,Best Company_USD,2023-03-06 01:45:00,105_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,4900.0,78.4,"INVOICE: deposit, Proxima LTD to USD"
268,Best Company_USD,2023-03-07 04:21:00,106_Best Company_USD,Gold Fix,Proxima LTD,USD,7200.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
269,Best Company_USD,2023-03-07 04:23:00,107_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,7200.0,115.2,"INVOICE: deposit, Proxima LTD to USD"
270,Best Company_USD,2023-03-08 22:44:00,108_Best Company_USD,Gold Fix,Mega Trade,USD,4800.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
271,Best Company_USD,2023-03-08 22:46:00,109_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,4800.0,76.8,"INVOICE: deposit, Mega Trade to USD"
272,Best Company_USD,2023-03-10 17:35:00,110_Best Company_USD,Gold Fix,Mega Trade,USD,5600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
273,Best Company_USD,2023-03-10 17:37:00,111_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,5600.0,89.60000000000001,"INVOICE: deposit, Mega Trade to USD"
274,Best Company_USD,2023-03-10 17:29:00,112_Best Company_USD,Gold Fix,Super Trader,USD,6400.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
275,Best Company_USD,2023-03-10 17:31:00,113_Best Company_USD,Gold Fix,Super Trader,USD,0.0,6400.0,102.4,"INVOICE: deposit, Super Trader to USD"
276,Best Company_USD,2023-03-11 03:08:00,114_Best Company_USD,Gold Fix,Proxima LTD,USD,4900.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
277,Best Company_USD,2023-03-11 03:10:00,115_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,4900.0,78.4,"INVOICE: deposit, Proxima LTD to USD"
278,Best Company_USD,2023-03-12 15:41:00,116_Best Company_USD,Gold Fix,Super Trader,USD,3000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
279,Best Company_USD,2023-03-12 15:43:00,117_Best Company_USD,Gold Fix,Super Trader,USD,0.0,3000.0,48.0,"INVOICE: deposit, Super Trader to USD"
280,Best Company_USD,2023-03-13 02:47:00,118_Best Company_USD,Gold Fix,Proxima LTD,USD,5400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
281,Best Company_USD,2023-03-13 02:49:00,119_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,5400.0,86.4,"INVOICE: deposit, Proxima LTD to USD"
282,Best Company_USD,2023-03-13 10:55:00,120_Best Company_USD,Gold Fix,Mega Trade,USD,5600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
283,Best Company_USD,2023-03-13 10:57:00,121_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,5600.0,89.60000000000001,"INVOICE: deposit, Mega Trade to USD"
284,Best Company_USD,2023-03-15 12:11:00,122_Best Company_USD,Gold Fix,Proxima LTD,USD,7000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
285,Best Company_USD,2023-03-15 12:13:00,123_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,7000.0,112.0,"INVOICE: deposit, Proxima LTD to USD"
286,Best Company_USD,2023-03-16 22:32:00,124_Best Company_USD,Gold Fix,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
287,Best Company_USD,2023-03-16 22:34:00,125_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,4800.0,76.8,"INVOICE: deposit, Proxima LTD to USD"
288,Best Company_USD,2023-03-17 17:29:00,126_Best Company_USD,Gold Fix,Mega Trade,USD,6300.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
289,Best Company_USD,2023-03-17 17:31:00,127_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,6300.0,100.8,"INVOICE: deposit, Mega Trade to USD"
290,Best Company_USD,2023-03-19 03:32:00,128_Best Company_USD,Gold Fix,Super Trader,USD,4200.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
291,Best Company_USD,2023-03-19 03:34:00,129_Best Company_USD,Gold Fix,Super Trader,USD,0.0,4200.0,67.2,"INVOICE: deposit, Super Trader to USD"
292,Best Company_USD,2023-03-19 12:01:00,130_Best Company_USD,Gold Fix,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
293,Best Company_USD,2023-03-19 12:03:00,131_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,4800.0,76.8,"INVOICE: deposit, Proxima LTD to USD"
294,Best Company_USD,2023-03-21 05:11:00,132_Best Company_USD,Gold Fix,Proxima LTD,USD,8000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
295,Best Company_USD,2023-03-21 05:13:00,133_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,8000.0,128.0,"INVOICE: deposit, Proxima LTD to USD"
296,Best Company_USD,2023-03-21 15:54:00,134_Best Company_USD,Gold Fix,Super Trader,USD,3600.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
297,Best Company_USD,2023-03-21 15:56:00,135_Best Company_USD,Gold Fix,Super Trader,USD,0.0,3600.0,57.6,"INVOICE: deposit, Super Trader to USD"
298,Best Company_USD,2023-03-22 11:15:00,136_Best Company_USD,Gold Fix,Mega Trade,USD,3600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
299,Best Company_USD,2023-03-22 11:17:00,137_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,3600.0,57.6,"INVOICE: deposit, Mega Trade to USD"
300,Best Company_USD,2023-03-23 15:20:00,138_Best Company_USD,Gold Fix,Super Trader,USD,6000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
301,Best Company_USD,2023-03-23 15:22:00,139_Best Company_USD,Gold Fix,Super Trader,USD,0.0,6000.0,96.0,"INVOICE: deposit, Super Trader to USD"
302,Best Company_USD,2023-03-24 19:48:00,140_Best Company_USD,Gold Fix,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
303,Best Company_USD,2023-03-24 19:50:00,141_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,5600.0,89.60000000000001,"INVOICE: deposit, Proxima LTD to USD"
304,Best Company_USD,2023-03-25 23:55:00,142_Best Company_USD,Gold Fix,Super Trader,USD,6300.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
305,Best Company_USD,2023-03-25 23:57:00,143_Best Company_USD,Gold Fix,Super Trader,USD,0.0,6300.0,100.8,"INVOICE: deposit, Super Trader to USD"
306,Best Company_USD,2023-03-28 02:35:00,144_Best Company_USD,Gold Fix,Super Trader,USD,4200.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
307,Best Company_USD,2023-03-28 02:37:00,145_Best Company_USD,Gold Fix,Super Trader,USD,0.0,4200.0,67.2,"INVOICE: deposit, Super Trader to USD"
308,Best Company_USD,2023-03-28 07:33:00,146_Best Company_USD,Gold Fix,Mega Trade,USD,3600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
309,Best Company_USD,2023-03-28 07:35:00,147_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,3600.0,57.6,"INVOICE: deposit, Mega Trade to USD"
310,Best Company_USD,2023-03-28 07:42:00,148_Best Company_USD,Gold Fix,Proxima LTD,USD,5400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
311,Best Company_USD,2023-03-28 07:44:00,149_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,5400.0,86.4,"INVOICE: deposit, Proxima LTD to USD"
312,Best Company_USD,2023-03-29 10:24:00,150_Best Company_USD,Gold Fix,Mega Trade,USD,4200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
313,Best Company_USD,2023-03-29 10:26:00,151_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,4200.0,67.2,"INVOICE: deposit, Mega Trade to USD"
314,Best Company_USD,2023-03-31 00:30:00,152_Best Company_USD,Gold Fix,Mega Trade,USD,6300.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
315,Best Company_USD,2023-03-31 00:32:00,153_Best Company_USD,Gold Fix,Mega Trade,USD,0.0,6300.0,100.8,"INVOICE: deposit, Mega Trade to USD"
316,Best Company_USD,2023-03-31 07:39:00,154_Best Company_USD,Gold Fix,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
317,Best Company_USD,2023-03-31 07:41:00,155_Best Company_USD,Gold Fix,Proxima LTD,USD,0.0,4800.0,76.8,"INVOICE: deposit, Proxima LTD to USD"
